"Name","dataset","n_layers","seed","mean_mae","std_mae","mae","rmse","crps","int_score","Runtime","loss","noise_std"
"toy_gmrf31_random-19-58","toy_gmrf31_random","3","917","0.008263079310387618","0.007367150212211354","0.11102784425020218","0.1428904086351395","0.07859667142749013","0.6388807892799377","482","-0.48774864196777346","0.06879400461912155"
"toy_gmrf31_random-19-58","toy_gmrf31_random","3","916","0.007776557806430891","0.007366262494814953","0.11098246276378632","0.14280584454536438","0.0785719908135468","0.6474573612213135","484","-0.4884222030639648","0.06860899925231934"
"toy_gmrf31_random-19-55","toy_gmrf31_random","3","915","0.007768587887538718","0.007085478691445981","0.11094000935554504","0.1427571028470993","0.07856441413430602","0.6403598189353943","492","-0.48793418884277345","0.06850767135620117"
"toy_gmrf31_random-19-54","toy_gmrf31_random","3","914","0.008177320728461845","0.007527884699295902","0.11106280237436296","0.14287230372428894","0.07866207304354095","0.6421937942504883","487","-0.4890595245361328","0.068942591547966"
"toy_gmrf31_random-19-52","toy_gmrf31_random","3","913","0.007882549498101802","0.006932344856502499","0.11098199337720872","0.14279668033123016","0.07854708421287741","0.6433748006820679","492","-0.4887356948852539","0.06876587122678757"
"toy_gmrf31_random-19-51","toy_gmrf31_random","2","917","0.0075554894319840174","0.007313859012877883","0.1108209863305092","0.142696350812912","0.07847895679370472","0.63741534948349","408","-0.4881842041015625","0.06873755902051926"
"toy_gmrf31_random-19-51","toy_gmrf31_random","2","916","0.008139970020269295","0.007303282212652453","0.11092580109834672","0.14281274378299713","0.07863301578864192","0.6469759345054626","408","-0.488172607421875","0.06857933104038239"
"toy_gmrf31_random-19-48","toy_gmrf31_random","2","915","0.008258390599637056","0.007270601844310452","0.11082417517900468","0.1426536738872528","0.07845109971851728","0.6351097226142883","404","-0.4875413131713867","0.06898443400859833"
"toy_gmrf31_random-19-47","toy_gmrf31_random","2","914","0.008041605945917065","0.007621784093949948","0.11091676354408264","0.14281123876571655","0.07863597796530312","0.643257737159729","404","-0.48887474060058594","0.06857912242412567"
"toy_gmrf31_random-19-46","toy_gmrf31_random","2","913","0.007597952285281424","0.007266906985258681","0.11082615703344344","0.1427009254693985","0.0784911579415251","0.6445400714874268","397","-0.4886354446411133","0.06859689950942993"
"toy_gmrf31_random-19-46","toy_gmrf31_random","1","917","0.01059850451900355","0.008169574785053854","0.11075019091367722","0.14245261251926422","0.07849609043202521","0.6385517716407776","329","-0.4870893859863281","0.06471520662307739"
"toy_gmrf31_random-19-45","toy_gmrf31_random","1","916","0.010481515718093226","0.009153483052711396","0.11075093597173692","0.14245723187923431","0.07860860157605831","0.6493284702301025","329","-0.4872145843505859","0.0651019811630249"
"toy_gmrf31_random-19-42","toy_gmrf31_random","1","915","0.01039592905667306","0.00837174609231981","0.11075066775083542","0.14245598018169403","0.07846101585192937","0.6413716077804565","316","-0.4865987777709961","0.06452861428260803"
"toy_gmrf31_random-19-42","toy_gmrf31_random","1","914","0.010553897300391487","0.008355833790022747","0.11075172573328018","0.14245343208312988","0.07855467785607825","0.6467807292938232","318","-0.4880199050903321","0.06524821370840073"
"toy_gmrf31_random-19-40","toy_gmrf31_random","1","913","0.010523572200276813","0.00857430395331034","0.11075013130903244","0.14245371520519257","0.07848580274917161","0.6484218239784241","327","-0.4873179626464843","0.06509712338447571"
"toy_gmrf42_4_layers_random-19-35","toy_gmrf42_4_layers_random","5","917","0.0015731737828553944","0.0018939506348891024","0.009049301035702229","0.01146880816668272","0.006455627101629515","0.055046141147613525","635","-2.2727732849121094","0.007765734568238258"
"toy_gmrf42_4_layers_random-19-35","toy_gmrf42_4_layers_random","5","916","0.001478481594667764","0.0019400693972248869","0.009019365534186363","0.011446939781308174","0.006441173879090909","0.055562518537044525","640","-2.269920196533203","0.007772217970341444"
"toy_gmrf42_4_layers_random-19-31","toy_gmrf42_4_layers_random","5","915","0.0015283370999355898","0.001855420612427809","0.009025306440889835","0.011448384262621404","0.00643700441178761","0.05486802011728287","682","-2.2701069641113283","0.007767494302242994"
"toy_gmrf42_4_layers_random-19-31","toy_gmrf42_4_layers_random","5","914","0.001565080791880718","0.0016702560155536668","0.009050005115568638","0.011465789750218391","0.006446163465944151","0.05505922809243202","671","-2.272579345703125","0.007738141808658838"
"toy_gmrf42_4_layers_random-19-29","toy_gmrf42_4_layers_random","5","913","0.0014902629396550252","0.0018698682411336807","0.009014518931508064","0.011439034715294838","0.006432329644693986","0.05530637502670288","645","-2.2696549987792967","0.007786952890455723"
"toy_gmrf42_4_layers_random-19-25","toy_gmrf42_4_layers_random","4","917","0.0015293702930878976","0.001875168142687797","0.009017322212457657","0.01144296396523714","0.006435422403699699","0.054920367896556854","562","-2.2699420166015627","0.007795527577400208"
"toy_gmrf42_4_layers_random-19-25","toy_gmrf42_4_layers_random","4","916","0.0015506438031651524","0.0019498559473173824","0.009023543447256088","0.011444397270679474","0.006441602086732137","0.05556986480951309","565","-2.268476867675781","0.007779589388519525"
"toy_gmrf42_4_layers_random-19-21","toy_gmrf42_4_layers_random","4","915","0.0015424462241321493","0.0019122189552689688","0.009013810195028782","0.011437424458563328","0.006434146847585536","0.05502955988049507","590","-2.2686402893066404","0.007784577086567879"
"toy_gmrf42_4_layers_random-19-21","toy_gmrf42_4_layers_random","4","914","0.001586346159071906","0.002076751268921904","0.009024635888636112","0.011473952792584896","0.006451276019278067","0.05534294620156288","606","-2.266885528564453","0.007932725362479687"
"toy_gmrf42_4_layers_random-19-20","toy_gmrf42_4_layers_random","4","913","0.0015455589952382157","0.0018559948736670384","0.009020613506436348","0.011441381648182867","0.006434576332698149","0.055154550820589066","558","-2.26803955078125","0.007802269421517849"
"toy_gmrf42_4_layers_random-19-17","toy_gmrf42_4_layers_random","3","917","0.0017013436740235736","0.0019407603838772311","0.009004626423120499","0.011425253003835678","0.006428383316173734","0.054999131709337234","492","-2.266333465576172","0.007896321825683117"
"toy_gmrf42_4_layers_random-19-17","toy_gmrf42_4_layers_random","3","916","0.0023563438773827844","0.002246583671638172","0.00924463663250208","0.011745860800147057","0.006593668442144234","0.05707096308469772","496","-2.250749359130859","0.008011520840227604"
"toy_gmrf42_4_layers_random-19-12","toy_gmrf42_4_layers_random","3","915","0.0023390423868117744","0.0021114740685747287","0.009242301806807518","0.01174291130155325","0.006591620319341573","0.056225601583719254","492","-2.2504891967773437","0.008024163544178009"
"toy_gmrf42_4_layers_random-19-12","toy_gmrf42_4_layers_random","3","914","0.001682082319789827","0.001984747691032252","0.00900992751121521","0.011441959999501703","0.006436836795818897","0.05522073432803154","500","-2.2661196899414064","0.00783618725836277"
"toy_gmrf42_4_layers_random-19-12","toy_gmrf42_4_layers_random","3","913","0.002323373453036322","0.0022213109959452935","0.009209549985826015","0.011689599603414536","0.006563722226777131","0.05639337748289108","489","-2.252644348144531","0.008076869882643223"
"toy_gmrf42_4_layers_random-19-10","toy_gmrf42_4_layers_random","2","916","0.0021239235455292535","0.0022803251371581","0.009057365357875824","0.011454717256128788","0.006460481783776918","0.05595235154032707","405","-2.2547903442382813","0.007945971563458443"
"toy_gmrf42_4_layers_random-19-10","toy_gmrf42_4_layers_random","2","917","0.0025576303850998166","0.0026161268610636274","0.009256986901164057","0.011759110726416113","0.006608259230926486","0.05764486640691757","405","-2.242372589111328","0.008098014630377293"
"toy_gmrf42_4_layers_random-19-05","toy_gmrf42_4_layers_random","2","915","0.002544071934932802","0.0025814454650404392","0.009254926815629004","0.011757644824683666","0.006619948458169855","0.05761434882879257","426","-2.240889434814453","0.0081124696880579"
"toy_gmrf42_4_layers_random-19-05","toy_gmrf42_4_layers_random","2","914","0.002124078847997591","0.002237195405775689","0.009063352830708029","0.01145932637155056","0.0064607476265716975","0.05572175234556198","433","-2.256235809326172","0.007969296537339687"
"toy_gmrf42_4_layers_random-19-05","toy_gmrf42_4_layers_random","2","913","0.0025462873229596724","0.002617420346139684","0.009255101904273031","0.011757418513298036","0.006605444778116542","0.05716906860470772","399","-2.2406552124023436","0.00814884714782238"
"toy_gmrf42_4_layers_random-19-05","toy_gmrf42_4_layers_random","1","917","0.00299026336712338","0.002235353519543564","0.009341058321297169","0.011846805922687054","0.006638051677114852","0.05733545869588852","333","-2.241343994140625","0.008427600376307964"
"toy_gmrf42_4_layers_random-19-05","toy_gmrf42_4_layers_random","1","916","0.002991383182272122","0.002248810557845124","0.009342136792838572","0.011848578229546549","0.006644656481589949","0.057740550488233566","332","-2.240931396484375","0.00845322571694851"
"toy_gmrf42_4_layers_random-18-59","toy_gmrf42_4_layers_random","1","915","0.002992758771398779","0.002187437230900678","0.009341534227132796","0.011847411282360554","0.0066534666598548975","0.05748378112912178","331","-2.2410261535644533","0.00837000273168087"
"toy_gmrf42_4_layers_random-18-59","toy_gmrf42_4_layers_random","1","914","0.0029693927970093357","0.0023716899238819386","0.009337315335869787","0.011842656880617142","0.006645062423365115","0.057554636150598526","333","-2.2429876708984375","0.008555091917514801"
"toy_gmrf42_4_layers_random-18-59","toy_gmrf42_4_layers_random","1","913","0.0029777096868801307","0.0022828551748377583","0.00933862291276455","0.01184376236051321","0.006640874121798414","0.05714685097336769","336","-2.2401394653320312","0.008458584547042847"
"toy_gmrf42_3_layers_random-18-54","toy_gmrf42_3_layers_random","5","917","0.0015985023574001014","0.002075213512417771","0.010096622630953789","0.012855477631092072","0.007173957502365632","0.06184985488653183","677","-2.132535400390625","0.008335101418197155"
"toy_gmrf42_3_layers_random-18-54","toy_gmrf42_3_layers_random","5","916","0.001494885618837427","0.0021095559471551637","0.010080712847411633","0.01285258401185274","0.007165916690200578","0.06184728071093559","684","-2.13152099609375","0.008289503864943981"
"toy_gmrf42_3_layers_random-18-48","toy_gmrf42_3_layers_random","5","915","0.001444672188687895","0.0020349230296583098","0.01006912998855114","0.012809225358068945","0.00713965629307804","0.06133272126317024","638","-2.131225891113281","0.008342083543539047"
"toy_gmrf42_3_layers_random-18-48","toy_gmrf42_3_layers_random","5","914","0.0015513438547646746","0.001968527274229229","0.01009552087634802","0.012844542972743511","0.007165682404141852","0.061536598950624466","643","-2.132743225097656","0.008327414281666279"
"toy_gmrf42_3_layers_random-18-48","toy_gmrf42_3_layers_random","5","913","0.0014547741747503258","0.0021171670391464297","0.010073840618133543","0.01281727198511362","0.007149825940604599","0.061708368360996246","647","-2.131319580078125","0.008339287713170052"
"toy_gmrf42_3_layers_random-18-44","toy_gmrf42_3_layers_random","4","917","0.0014624988926996514","0.002236636410210561","0.010025300085544586","0.01278322096914053","0.007142079851867967","0.06181579455733299","575","-2.130238494873047","0.008435114286839962"
"toy_gmrf42_3_layers_random-18-44","toy_gmrf42_3_layers_random","4","916","0.0014777232064781742","0.002339308674777645","0.010043471120297909","0.012796949595212936","0.007154479216774613","0.06231740862131119","574","-2.129450378417969","0.008420719765126705"
"toy_gmrf42_3_layers_random-18-39","toy_gmrf42_3_layers_random","4","915","0.0014711368264780649","0.002306729854621641","0.010028212331235409","0.01278719399124384","0.0071408838864750945","0.06192606687545776","564","-2.1289598083496095","0.00842498429119587"
"toy_gmrf42_3_layers_random-18-39","toy_gmrf42_3_layers_random","4","914","0.0015932246133931337","0.002311319757095787","0.010073700919747353","0.012825153768062592","0.007160897022584566","0.06169154867529869","565","-2.1311607360839844","0.008449308574199677"
"toy_gmrf42_3_layers_random-18-39","toy_gmrf42_3_layers_random","4","913","0.0014477974961050375","0.00224911080458281","0.010036037303507328","0.01279115118086338","0.007142757981114658","0.06176314130425453","567","-2.128854064941406","0.008416539989411831"
"toy_gmrf42_3_layers_random-18-35","toy_gmrf42_3_layers_random","3","916","0.0015397743914910382","0.0022952350543879517","0.01001510489732027","0.012814351357519628","0.007151447291843437","0.06246516853570938","518","-2.1264695739746093","0.008382732048630714"
"toy_gmrf42_3_layers_random-18-35","toy_gmrf42_3_layers_random","3","917","0.0014784677950204635","0.00216110991181801","0.01003645360469818","0.012794661335647106","0.007144004324198909","0.06148498505353928","521","-2.1300399780273436","0.00842036958783865"
"toy_gmrf42_3_layers_random-18-31","toy_gmrf42_3_layers_random","3","915","0.0014927022521305385","0.002211242502337276","0.010035176761448383","0.012796172872185709","0.007143482347220088","0.06184081360697746","483","-2.128843231201172","0.008389653638005257"
"toy_gmrf42_3_layers_random-18-31","toy_gmrf42_3_layers_random","3","913","0.0014752355245103636","0.0022366056245914524","0.010032957419753076","0.012793727219104769","0.007139900160398635","0.06170119345188141","494","-2.1290162658691405","0.008394415490329266"
"toy_gmrf42_3_layers_random-18-31","toy_gmrf42_3_layers_random","3","914","0.0015874580785355072","0.002122645863304776","0.010029013268649578","0.012757536955177784","0.007126635961309497","0.06178734451532364","493","-2.1297673034667968","0.00838697049766779"
"toy_gmrf42_3_layers_random-18-28","toy_gmrf42_3_layers_random","2","917","0.003095850245313564","0.0028595021408907148","0.010312136262655258","0.013234516605734823","0.007358307558574092","0.0653000921010971","417","-2.0933412170410155","0.008758563548326492"
"toy_gmrf42_3_layers_random-18-28","toy_gmrf42_3_layers_random","2","916","0.002366598267531061","0.002325831429907202","0.010060097090899944","0.012759950011968613","0.007135044061814874","0.06232612952589989","420","-2.1128578186035156","0.008608929812908173"
"toy_gmrf42_3_layers_random-18-24","toy_gmrf42_3_layers_random","2","915","0.003102162584521288","0.003093016138757183","0.01031508669257164","0.013241865672171116","0.007386639979775234","0.06606187671422958","413","-2.0928953552246092","0.008786468766629696"
"toy_gmrf42_3_layers_random-18-24","toy_gmrf42_3_layers_random","2","914","0.0023719782756951974","0.0024209881139976948","0.010070893913507462","0.012770007364451883","0.00714804149761704","0.06243077665567398","415","-2.1139700317382815","0.0086307842284441"
"toy_gmrf42_3_layers_random-18-24","toy_gmrf42_3_layers_random","2","913","0.003094954685027904","0.0029803173651794072","0.010311011224985124","0.01323309913277626","0.007360318876206251","0.06493756920099258","414","-2.0928056335449217","0.008785978890955448"
"toy_gmrf42_3_layers_random-18-23","toy_gmrf42_3_layers_random","1","917","0.0032328783201395293","0.003552898538105322","0.01042204536497593","0.013446172699332236","0.007476786986054591","0.06703143566846848","324","-2.0800994873046874","0.00856707338243723"
"toy_gmrf42_3_layers_random-18-23","toy_gmrf42_3_layers_random","1","916","0.0032358072027077744","0.0036732919862727032","0.010422097519040108","0.01344578992575407","0.007492931147168846","0.06789282709360123","322","-2.0796304321289063","0.0086057772859931"
"toy_gmrf42_3_layers_random-18-18","toy_gmrf42_3_layers_random","1","915","0.0032408169775585255","0.003615191564822468","0.010422538965940475","0.013445544987916946","0.0075002570479167875","0.06763004511594772","336","-2.0790754699707032","0.008509375154972076"
"toy_gmrf42_3_layers_random-18-18","toy_gmrf42_3_layers_random","1","914","0.0032266280069984596","0.003725569946939672","0.010421732440590858","0.013446823693811892","0.007489796691822629","0.06769292056560516","339","-2.080815887451172","0.008691780269145966"
"toy_gmrf42_3_layers_random-18-18","toy_gmrf42_3_layers_random","1","913","0.0032337936983697015","0.003710249739078204","0.010422279126942158","0.013446270488202572","0.007488387948689718","0.06699590384960175","341","-2.078335418701172","0.008610283955931664"
"toy_gmrf42_2_layers_random-18-11","toy_gmrf42_2_layers_random","5","917","0.003496742354165004","0.003065996524469592","0.019238870590925217","0.025036808103322983","0.01359634373606693","0.11698325723409651","683","-1.6386688232421875","0.012761562131345272"
"toy_gmrf42_2_layers_random-18-11","toy_gmrf42_2_layers_random","5","916","0.003618244298240548","0.002876288160537876","0.01931733824312687","0.025089284405112267","0.013637677144579556","0.11595816910266876","683","-1.639612579345703","0.012794781476259232"
"toy_gmrf42_2_layers_random-18-07","toy_gmrf42_2_layers_random","5","915","0.0035520645388810177","0.003011536226152313","0.01928907446563244","0.02506016008555889","0.013603677444528334","0.1148584559559822","666","-1.6392613220214844","0.012870694510638714"
"toy_gmrf42_2_layers_random-18-07","toy_gmrf42_2_layers_random","5","914","0.0035728598195498844","0.002896783809228997","0.01929553411900997","0.025073664262890816","0.013628350588517392","0.11712594330310822","675","-1.6400613403320312","0.012728962115943432"
"toy_gmrf42_2_layers_random-18-07","toy_gmrf42_2_layers_random","5","913","0.00353798773122307","0.0029685923093759775","0.019285373389720917","0.025058703497052193","0.013597525357860142","0.1164250299334526","667","-1.640048065185547","0.01276005245745182"
"toy_gmrf42_2_layers_random-18-01","toy_gmrf42_2_layers_random","4","917","0.003475224078510816","0.0030100146804743822","0.019226977601647377","0.0250259917229414","0.013587612279270371","0.11672553420066832","585","-1.638880615234375","0.012798167765140532"
"toy_gmrf42_2_layers_random-18-01","toy_gmrf42_2_layers_random","4","916","0.003509235456967528","0.003109464460801505","0.01926681585609913","0.025062713772058487","0.013624002998825055","0.11683027446269988","590","-1.6394865417480469","0.012810690328478811"
"toy_gmrf42_2_layers_random-17-57","toy_gmrf42_2_layers_random","4","915","0.0035221051362167143","0.0031138995653560886","0.01928795874118805","0.025061437860131264","0.013607168477710364","0.11574944853782654","576","-1.6391270446777344","0.012783121317625046"
"toy_gmrf42_2_layers_random-17-57","toy_gmrf42_2_layers_random","4","914","0.003521746405649953","0.0028968040084791625","0.01924511231482029","0.025048425421118736","0.01359714925394321","0.11715228110551834","575","-1.639774627685547","0.01277399342507124"
"toy_gmrf42_2_layers_random-17-57","toy_gmrf42_2_layers_random","4","913","0.0035831928990697954","0.002922703681951015","0.01930610090494156","0.025080226361751556","0.013606873571834294","0.11575876921415328","573","-1.639364013671875","0.012767557054758072"
"toy_gmrf42_2_layers_random-17-53","toy_gmrf42_2_layers_random","3","917","0.0031801117624367754","0.0029550893565709183","0.019149597734212875","0.02492620423436165","0.01354146574939416","0.1159735918045044","504","-1.6381524658203126","0.012703496031463146"
"toy_gmrf42_2_layers_random-17-53","toy_gmrf42_2_layers_random","3","916","0.002881959259163991","0.0029367658088570786","0.01900023967027664","0.024800335988402367","0.013475731970656973","0.11639031767845154","513","-1.6378387451171874","0.012634940445423126"
"toy_gmrf42_2_layers_random-17-49","toy_gmrf42_2_layers_random","3","915","0.003226904487393549","0.003056047279265582","0.01917674019932747","0.0249518770724535","0.013548489607307724","0.11572519689798356","488","-1.6379019165039062","0.012655708007514477"
"toy_gmrf42_2_layers_random-17-49","toy_gmrf42_2_layers_random","3","914","0.0031294991524187872","0.00318773603008354","0.01914753019809723","0.024919824674725533","0.013539106694801592","0.11680696904659273","490","-1.6395419311523438","0.012601252645254137"
"toy_gmrf42_2_layers_random-17-49","toy_gmrf42_2_layers_random","3","913","0.003185173057861788","0.0031583482388073446","0.01916441321372986","0.02493805810809135","0.013528770439723514","0.11601243168115616","490","-1.639031982421875","0.01264243107289076"
"toy_gmrf42_2_layers_random-17-46","toy_gmrf42_2_layers_random","2","917","0.0023912298948054107","0.0027575255280058216","0.018855908885598183","0.024638932198286057","0.013360754931423078","0.1152435541152954","398","-1.6370416259765626","0.01268276572227478"
"toy_gmrf42_2_layers_random-17-46","toy_gmrf42_2_layers_random","2","916","0.0023825250254916274","0.0028612605088946755","0.018856875598430634","0.02463892102241516","0.013372473546254385","0.11583898216485976","402","-1.6372079467773435","0.012687713839113712"
"toy_gmrf42_2_layers_random-17-42","toy_gmrf42_2_layers_random","2","915","0.0024810398928128887","0.002821633528772983","0.018876826390624046","0.024667639285326004","0.013378208213693716","0.11505502462387084","414","-1.6362907409667968","0.012705876491963863"
"toy_gmrf42_2_layers_random-17-42","toy_gmrf42_2_layers_random","2","914","0.0024231933665137943","0.0027431678921558057","0.01886882819235325","0.024648673832416534","0.013367435709438406","0.11616463959217072","416","-1.638382568359375","0.01268594805151224"
"toy_gmrf42_2_layers_random-17-42","toy_gmrf42_2_layers_random","2","913","0.002425083924533414","0.002895464781669558","0.01887233927845955","0.0246526300907135","0.013360141272805517","0.11628741770982742","415","-1.6369244384765624","0.012692312709987164"
"toy_gmrf42_2_layers_random-17-41","toy_gmrf42_2_layers_random","1","917","0.006880865395538159","0.007153071144073201","0.020056599751114845","0.026773601770401","0.014515965780220595","0.131944939494133","319","-1.578719940185547","0.01290223654359579"
"toy_gmrf42_2_layers_random-17-41","toy_gmrf42_2_layers_random","1","916","0.006888681946353546","0.0071951146860924275","0.020060839131474495","0.02677859738469124","0.014537882300795474","0.13352710008621216","319","-1.5799832153320312","0.012934459373354912"
"toy_gmrf42_2_layers_random-17-36","toy_gmrf42_2_layers_random","1","915","0.0068537961592008406","0.007249870973721654","0.02004367858171463","0.026758475229144096","0.01450549595312764","0.13228672742843628","331","-1.5789300537109374","0.012792273424565792"
"toy_gmrf42_2_layers_random-17-36","toy_gmrf42_2_layers_random","1","913","0.006865880632975713","0.0074185941530259085","0.02004993706941605","0.02676587738096714","0.014516119435672256","0.13315467536449432","332","-1.5796694946289065","0.012902955524623394"
"toy_gmrf42_2_layers_random-17-36","toy_gmrf42_2_layers_random","1","914","0.006917828743826641","0.007306394443441723","0.02007460221648216","0.0267946720123291","0.01452275064436334","0.13241760432720184","331","-1.5801620483398438","0.013034517876803877"
"toy_gmrf42_random-17-29","toy_gmrf42_random","5","917","0.0103154113958634","0.008274671857414527","0.11416158080101012","0.14507515728473663","0.08039431452428322","0.6666868329048157","692","-0.4746122360229492","0.07154729217290878"
"toy_gmrf42_random-17-29","toy_gmrf42_random","5","916","0.009783488081654586","0.008141382316524231","0.11397332698106766","0.14487150311470032","0.08025445706112333","0.6595478653907776","686","-0.47471466064453127","0.0714409127831459"
"toy_gmrf42_random-17-25","toy_gmrf42_random","5","915","0.009953101889379545","0.008258117468698237","0.11407916247844696","0.14496274292469025","0.08027184230290396","0.663555920124054","637","-0.474436149597168","0.07164783775806427"
"toy_gmrf42_random-17-25","toy_gmrf42_random","5","914","0.010193026617287987","0.0077087446061084065","0.11412877589464188","0.14501947164535522","0.08040392326621323","0.6598116159439087","643","-0.47547435760498047","0.07192304730415344"
"toy_gmrf42_random-17-25","toy_gmrf42_random","5","913","0.0101441808324797","0.008307133866525172","0.11413358151912688","0.14499248564243317","0.08025446310638566","0.6555538177490234","640","-0.4752583694458008","0.07195693999528885"
"toy_gmrf42_random-17-19","toy_gmrf42_random","4","917","0.010118123007014307","0.008122235424591246","0.11413268744945526","0.14502231776714325","0.08039832298951957","0.664449155330658","592","-0.47460250854492186","0.07181718945503235"
"toy_gmrf42_random-17-19","toy_gmrf42_random","4","916","0.010236287435812346","0.008168508964617707","0.11409539729356766","0.1449742466211319","0.08033428318366735","0.6606776714324951","596","-0.4748964691162109","0.07152208685874939"
"toy_gmrf42_random-17-16","toy_gmrf42_random","4","915","0.01004103926197308","0.008093371002155389","0.1141206994652748","0.14498266577720642","0.08025744046775612","0.661911129951477","566","-0.47450138092041017","0.07134933769702911"
"toy_gmrf42_random-17-16","toy_gmrf42_random","4","914","0.010498737439192597","0.008174559394128054","0.11417517066001892","0.1450456827878952","0.08036385265793479","0.6600929498672485","572","-0.47528369903564455","0.07257720828056335"
"toy_gmrf42_random-17-16","toy_gmrf42_random","4","913","0.010110853993737514","0.007995984612078372","0.11412744969129562","0.14499348402023315","0.08022324820032632","0.6544560790061951","568","-0.47487125396728513","0.07172715663909912"
"toy_gmrf42_random-17-11","toy_gmrf42_random","3","917","0.010041884537483756","0.007826026017599826","0.11411015689373016","0.14497356116771698","0.08037315520556933","0.6666719317436218","499","-0.47451717376708985","0.07160846143960953"
"toy_gmrf42_random-17-11","toy_gmrf42_random","3","916","0.009459351576873895","0.008491235467314458","0.1137331947684288","0.14461027085781095","0.08009805847885883","0.6613042950630188","502","-0.47456954956054687","0.07115640491247177"
"toy_gmrf42_random-17-08","toy_gmrf42_random","3","915","0.010329356199749888","0.00790374760138684","0.11414659768342972","0.1450185328722","0.0803175846432893","0.6627317070960999","484","-0.47426170349121094","0.07155691832304001"
"toy_gmrf42_random-17-08","toy_gmrf42_random","3","914","0.00996558979491351","0.008084762460690393","0.11400340497493744","0.14487619698047638","0.08025313777269298","0.6591983437538147","484","-0.47531021118164063","0.07154416292905807"
"toy_gmrf42_random-17-08","toy_gmrf42_random","3","913","0.010094392955400176","0.008284205816199243","0.11408156901597977","0.1449505090713501","0.08018958956827606","0.6564836502075195","484","-0.47528560638427736","0.0716676265001297"
"toy_gmrf42_random-17-04","toy_gmrf42_random","2","917","0.0089135070371975","0.008097008125349192","0.1136542111635208","0.14452338218688965","0.08011358460587673","0.6668352484703064","409","-0.4745616149902344","0.0717422142624855"
"toy_gmrf42_random-17-04","toy_gmrf42_random","2","916","0.009023819049143228","0.008557721724444642","0.1136368215084076","0.144528329372406","0.08007320051535513","0.6629271507263184","409","-0.4744866943359375","0.0715055987238884"
"toy_gmrf42_random-17-01","toy_gmrf42_random","2","915","0.00935009085524757","0.007973401586450378","0.11372078210115431","0.14458860456943512","0.08004883777821346","0.6587340831756592","406","-0.4738032531738281","0.0719342976808548"
"toy_gmrf42_random-17-01","toy_gmrf42_random","2","914","0.009142865724160032","0.008273988658242262","0.11366072297096252","0.14455264806747437","0.08002420395293346","0.6596644520759583","410","-0.4750950622558594","0.07119131088256836"
"toy_gmrf42_random-17-01","toy_gmrf42_random","2","913","0.00933634725315774","0.008127924612804854","0.11371197551488876","0.14458519220352173","0.08000086201855328","0.656667947769165","407","-0.4749505615234375","0.07173371315002441"
"toy_gmrf42_random-16-58","toy_gmrf42_random","1","916","0.010810281650626604","0.011132947136499836","0.11389409005641936","0.14486368000507355","0.08038532089724387","0.6668698191642761","361","-0.4739175033569336","0.06884999573230743"
"toy_gmrf42_random-16-58","toy_gmrf42_random","1","917","0.011000616445758912","0.009158288131299836","0.11392034590244292","0.14487436413764954","0.08031585610368988","0.6679686903953552","357","-0.4736304473876954","0.06855247169733047"
"toy_gmrf42_random-16-55","toy_gmrf42_random","1","914","0.011108826431576213","0.009010571492988858","0.11393090337514876","0.1448630392551422","0.08021142066871355","0.6656150817871094","331","-0.4746415710449219","0.06909144669771194"
"toy_gmrf42_random-16-55","toy_gmrf42_random","1","915","0.010779635182138383","0.00888912074071255","0.11387481540441512","0.14480651915073395","0.08016276648280968","0.6585202813148499","330","-0.4731180953979493","0.06830671429634094"
"toy_gmrf42_random-16-55","toy_gmrf42_random","1","913","0.010955020283752614","0.009135117674791506","0.11389859765768053","0.1448289006948471","0.08021174758291967","0.6628331542015076","330","-0.47418941497802736","0.06884525716304779"